name,duration,playcount,listeners,mbid,url,artist
Con Calma,0,969729,193605,,https://www.last.fm/music/The+Beatles/_/I+Am+The+Walrus+-+Remastered+2009,"{'name': 'The Beatles', 'mbid': 'b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d', 'url': 'https://www.last.fm/music/The+Beatles'}"
Tribute,0,4028360,381451,,https://www.last.fm/music/Brand+New/_/Jesus+Christ,"{'name': 'Brand New', 'mbid': 'edcea99a-630e-4567-a5b8-21b4c4a01ae2', 'url': 'https://www.last.fm/music/Brand+New'}"
Revival,0,947895,85592,,https://www.last.fm/music/LIL+PEEP/_/OMFG,"{'name': 'LIL PEEP', 'mbid': '', 'url': 'https://www.last.fm/music/LIL+PEEP'}"
Save a Kiss,0,1101840,97809,,"https://www.last.fm/music/Bring+Me+the+Horizon/_/Dear+Diary,","{'name': 'Bring Me the Horizon', 'mbid': '074e3847-f67f-49f9-81f1-8c8cea147e8e', 'url': 'https://www.last.fm/music/Bring+Me+the+Horizon'}"
MONTERO (Call Me By Your Name) - SATAN'S EXTENDED VERSION,0,282796,46070,,https://www.last.fm/music/Ghostface+Playa/_/Swaggin%27+at+the+Partment,"{'name': 'Ghostface Playa', 'mbid': '', 'url': 'https://www.last.fm/music/Ghostface+Playa'}"
Life Is Still Going On,0,561643,127862,,https://www.last.fm/music/Jason+Derulo/_/Want+To+Want+Me,"{'name': 'Jason Derulo', 'mbid': '', 'url': 'https://www.last.fm/music/Jason+Derulo'}"
India,0,3849523,476725,48d6bb7f-2dae-4b86-a3d3-591d9cf53a2a,https://www.last.fm/music/The+Last+Shadow+Puppets/_/Standing+Next+to+Me,"{'name': 'The Last Shadow Puppets', 'mbid': '8a3e1c4f-59a8-457a-826c-fe961419a8ae', 'url': 'https://www.last.fm/music/The+Last+Shadow+Puppets'}"
Where Did You Go? (feat. MNEK),0,775928,107867,,https://www.last.fm/music/boy+pablo/_/Sick+Feeling,"{'name': 'boy pablo', 'mbid': '', 'url': 'https://www.last.fm/music/boy+pablo'}"
Better Version,0,1532691,123458,,https://www.last.fm/music/5+Seconds+of+Summer/_/Wildflower,"{'name': '5 Seconds of Summer', 'mbid': '830e5c4e-6b7d-431d-86ab-00c751281dc5', 'url': 'https://www.last.fm/music/5+Seconds+of+Summer'}"
Vigil,172,1500436,324537,a493d71a-9f21-4a45-a4c9-67e4828045d7,https://www.last.fm/music/Funkadelic/_/Can+You+Get+to+That,"{'name': 'Funkadelic', 'mbid': 'cf042013-3edd-46c4-9b0e-a62faac98d0b', 'url': 'https://www.last.fm/music/Funkadelic'}"
My Heart,0,1231726,130219,,https://www.last.fm/music/Charli+XCX/_/Visions,"{'name': 'Charli XCX', 'mbid': '260b6184-8828-48eb-945c-bc4cb6fc34ca', 'url': 'https://www.last.fm/music/Charli+XCX'}"
Had 2,592,4518049,717609,3752e069-27a6-4819-99d5-11aec26d90a7,https://www.last.fm/music/The+Prodigy/_/Smack+My+Bitch+Up,"{'name': 'The Prodigy', 'mbid': '4a4ee089-93b1-4470-af9a-6ff575d32704', 'url': 'https://www.last.fm/music/The+Prodigy'}"
I'm a Firefighter,0,949143,107188,,https://www.last.fm/music/Rina+Sawayama/_/10-20-40,"{'name': 'Rina Sawayama', 'mbid': '', 'url': 'https://www.last.fm/music/Rina+Sawayama'}"
Wishful Thinking,0,1072330,45376,,https://www.last.fm/music/LoveJoy/_/Concrete,"{'name': 'LoveJoy', 'mbid': '847d09f5-d204-443b-8dab-013ded15cac8', 'url': 'https://www.last.fm/music/LoveJoy'}"
恋愛サーキュレーション,0,509873,64772,,https://www.last.fm/music/The+Mar%C3%ADas/_/All+I+Really+Want+Is+You,"{'name': 'The Marías', 'mbid': '', 'url': 'https://www.last.fm/music/The+Mar%C3%ADas'}"
tired of california,0,943771,185194,,https://www.last.fm/music/The+Rolling+Stones/_/Miss+You+-+Remastered,"{'name': 'The Rolling Stones', 'mbid': 'b071f9fa-14b0-4217-8e97-eb41da73f598', 'url': 'https://www.last.fm/music/The+Rolling+Stones'}"
"alOnE, pArT 3",0,893814,113029,,https://www.last.fm/music/Aaron+Smith/_/Dancin+-+Krono+Remix,"{'name': 'Aaron Smith', 'mbid': '4caea77b-cfcf-4eba-8c97-6ca137474d98', 'url': 'https://www.last.fm/music/Aaron+Smith'}"
Seeing Green (with Drake & Lil Wayne),0,143084,20704,,https://www.last.fm/music/The+Devil+Wears+Prada/_/Salt,"{'name': 'The Devil Wears Prada', 'mbid': '43c0958c-27ef-46c4-b4cc-83cfca54170d', 'url': 'https://www.last.fm/music/The+Devil+Wears+Prada'}"
Good Luck,416,2631814,244007,717d61b9-17da-4df5-8593-58b089eecba4,https://www.last.fm/music/Selena+Gomez/_/Slow+Down,"{'name': 'Selena Gomez', 'mbid': 'e4bc69e2-a064-4f93-ada1-f7f209cc1cc3', 'url': 'https://www.last.fm/music/Selena+Gomez'}"
24/7,0,1275196,84270,,https://www.last.fm/music/Seventeen/_/Home,"{'name': 'Seventeen', 'mbid': '7d35e85a-8f73-4481-9c2b-24e142ed2307', 'url': 'https://www.last.fm/music/Seventeen'}"
He Is,301,1844132,385203,cf2a6e77-3aa4-44ab-916f-9f948da6a1f8,https://www.last.fm/music/Chet+Baker/_/My+Funny+Valentine,"{'name': 'Chet Baker', 'mbid': '1ba1d493-7114-45e2-b163-a36d49a0c065', 'url': 'https://www.last.fm/music/Chet+Baker'}"
One Last Kiss,0,672330,116775,,https://www.last.fm/music/Eagles/_/One+of+These+Nights+-+2013+Remaster,"{'name': 'Eagles', 'mbid': 'f46bd570-5768-462e-b84c-c7c993bbf47e', 'url': 'https://www.last.fm/music/Eagles'}"
Love in the Time of Socialism,237,2167786,247915,d11576f3-1d66-4f59-a8bc-e35f33a4c6c1,https://www.last.fm/music/Radiohead/_/Identikit,"{'name': 'Radiohead', 'mbid': 'a74b1b7f-71a5-4011-9441-d0b5e4122711', 'url': 'https://www.last.fm/music/Radiohead'}"
Lies in the eyes of love,0,112383,20479,,https://www.last.fm/music/Bryson+Tiller/_/Outside,"{'name': 'Bryson Tiller', 'mbid': '', 'url': 'https://www.last.fm/music/Bryson+Tiller'}"
4 EVer 4 Me,246,1613579,180359,ffba8c6f-9ed1-462d-8b9e-7a8761ced4ad,https://www.last.fm/music/Pitty/_/Na+Sua+Estante,"{'name': 'Pitty', 'mbid': 'ce1509b1-fc1a-4b0a-aeb3-36cbf9cc11fb', 'url': 'https://www.last.fm/music/Pitty'}"
Throat Goat,0,620177,82254,,https://www.last.fm/music/Florence+%252B+the+Machine/_/Heaven+Is+Here,"{'name': 'Florence + the Machine', 'mbid': '5fee3020-513b-48c2-b1f7-4681b01db0c6', 'url': 'https://www.last.fm/music/Florence+%252B+the+Machine'}"
For Real,0,1125200,107497,,https://www.last.fm/music/ShyGirl/_/SLIME,"{'name': 'ShyGirl', 'mbid': '', 'url': 'https://www.last.fm/music/ShyGirl'}"
You Better Move,0,273764,41058,,https://www.last.fm/music/MC+Braz/_/Kikando+e+Me+Olhando,"{'name': 'MC Braz', 'mbid': '', 'url': 'https://www.last.fm/music/MC+Braz'}"
Can I,0,152626,34931,,https://www.last.fm/music/hitkidd/_/F.N.F.+(Let%27s+Go),"{'name': 'hitkidd', 'mbid': '', 'url': 'https://www.last.fm/music/hitkidd'}"
(You're The) Devil in Disguise,0,647402,109370,,https://www.last.fm/music/Frankie+Cosmos/_/Sappho,"{'name': 'Frankie Cosmos', 'mbid': 'e49dd402-2297-4192-a359-48b233d39cd4', 'url': 'https://www.last.fm/music/Frankie+Cosmos'}"
Jump Around - 30 Years Remaster,189,2286350,379511,ff81735f-a669-43af-ab91-1e4435315604,https://www.last.fm/music/Alexandra+Stan/_/Mr.+Saxobeat,"{'name': 'Alexandra Stan', 'mbid': '70e6fee5-36b1-4cdb-b573-2132f9566dad', 'url': 'https://www.last.fm/music/Alexandra+Stan'}"
Holy Smokes (feat. Lil Uzi Vert),0,908592,94361,,https://www.last.fm/music/Jid/_/Off+Da+Zoinkys,"{'name': 'Jid', 'mbid': '', 'url': 'https://www.last.fm/music/Jid'}"
Life,240,3991623,857070,17169b82-4d44-443c-be01-688ea961c8a3,https://www.last.fm/music/Stevie+Wonder/_/Superstition,"{'name': 'Stevie Wonder', 'mbid': 'c1aa2ec9-53e7-4d90-8d36-bac75832e986', 'url': 'https://www.last.fm/music/Stevie+Wonder'}"
Take Me Away (feat. Syd),0,269859,72640,,https://www.last.fm/music/Black+Party/_/Summer+Love,"{'name': 'Black Party', 'mbid': '', 'url': 'https://www.last.fm/music/Black+Party'}"
Blue Tint,0,1676353,91669,,https://www.last.fm/music/Pabllo+Vittar/_/Triste+com+T,"{'name': 'Pabllo Vittar', 'mbid': '', 'url': 'https://www.last.fm/music/Pabllo+Vittar'}"
U.G.K,0,1549054,145778,,https://www.last.fm/music/Rammstein/_/Radio,"{'name': 'Rammstein', 'mbid': 'b2d122f9-eadb-4930-a196-8f221eeb0c66', 'url': 'https://www.last.fm/music/Rammstein'}"
The Weight - Remastered 2000,0,1563700,109827,,https://www.last.fm/music/BTS/_/BTS+Cypher+PT.2:+Triptych,"{'name': 'BTS', 'mbid': '0d79fe8e-ba27-4859-bb8c-2f255f346853', 'url': 'https://www.last.fm/music/BTS'}"
Don't You Dare Forget The Sun,0,953257,89212,,https://www.last.fm/music/100+gecs/_/mememe,"{'name': '100 gecs', 'mbid': '', 'url': 'https://www.last.fm/music/100+gecs'}"
This Is What Heartbreak Feels Like,355,2778396,429976,9465afb3-adb5-49a1-81f6-df750771601b,https://www.last.fm/music/LCD+Soundsystem/_/I+Can+Change,"{'name': 'LCD Soundsystem', 'mbid': '2aaf7396-6ab8-40f3-9776-a41c42c8e26b', 'url': 'https://www.last.fm/music/LCD+Soundsystem'}"
50 Ways to Leave Your Lover,0,534789,88450,,https://www.last.fm/music/Ross+Lynch/_/On+My+Own,"{'name': 'Ross Lynch', 'mbid': 'f52fa002-e926-4e45-b229-b048b91f2c1d', 'url': 'https://www.last.fm/music/Ross+Lynch'}"
Strangelove,280,3438372,662837,,https://www.last.fm/music/Sin%C3%A9ad+O%27Connor/_/Nothing+Compares+2+U,"{'name': ""Sinéad O'Connor"", 'mbid': 'c78a77fa-507c-4c07-947a-0355029453bd', 'url': 'https://www.last.fm/music/Sin%C3%A9ad+O%27Connor'}"
Love You to Death,203,2452032,273288,16052f74-d526-4c06-b696-a968c95e08e1,https://www.last.fm/music/Fall+Out+Boy/_/Alone+Together,"{'name': 'Fall Out Boy', 'mbid': '516cef4d-0718-4007-9939-f9b38af3f784', 'url': 'https://www.last.fm/music/Fall+Out+Boy'}"
10 Feet,238,3383626,592550,ae843211-f731-4bbc-9130-b91b4139dd9d,https://www.last.fm/music/Simon+&+Garfunkel/_/The+Only+Living+Boy+in+New+York,"{'name': 'Simon & Garfunkel', 'mbid': '5d02f264-e225-41ff-83f7-d9b1f0b1874a', 'url': 'https://www.last.fm/music/Simon+&+Garfunkel'}"
Simmer,0,764797,84407,,https://www.last.fm/music/Gracie+Abrams/_/Friend,"{'name': 'Gracie Abrams', 'mbid': '', 'url': 'https://www.last.fm/music/Gracie+Abrams'}"
How We Do,0,469106,50824,,https://www.last.fm/music/grentperez/_/(Only)+About+Love+-+Demo,"{'name': 'grentperez', 'mbid': '', 'url': 'https://www.last.fm/music/grentperez'}"
Got My Mind Set On You - Remastered 2004,286,1946301,252578,477b028a-cffc-40cf-9833-08002e56ca99,https://www.last.fm/music/American+Football/_/The+Summer+Ends,"{'name': 'American Football', 'mbid': '4ebb5ad3-9018-407d-8c24-c03011ab9ac6', 'url': 'https://www.last.fm/music/American+Football'}"
The Kind of Love We Make,0,1544916,218743,,https://www.last.fm/music/Macklemore/_/Glorious+(feat.+Skylar+Grey),"{'name': 'Macklemore', 'mbid': 'b6d7ec94-830c-44dd-b699-ce66556b7e55', 'url': 'https://www.last.fm/music/Macklemore'}"
LTE,0,905602,87686,,https://www.last.fm/music/Trippie+Redd/_/MP5+(feat.+SoFaygo),"{'name': 'Trippie Redd', 'mbid': '', 'url': 'https://www.last.fm/music/Trippie+Redd'}"
Trees,0,1014523,135262,,https://www.last.fm/music/Jaymes+Young/_/Happiest+Year,"{'name': 'Jaymes Young', 'mbid': '1c494195-f8b9-456f-8516-42695bfae57b', 'url': 'https://www.last.fm/music/Jaymes+Young'}"
SUVs (Black on Black),224,1825776,341565,47884fc8-a510-44ce-b794-77c306773d58,https://www.last.fm/music/The+Doobie+Brothers/_/What+a+Fool+Believes,"{'name': 'The Doobie Brothers', 'mbid': '588dea29-eea3-456b-a815-3ee04f75c8e7', 'url': 'https://www.last.fm/music/The+Doobie+Brothers'}"
Sad Day,0,22860,12273,,https://www.last.fm/music/Quavo/_/Tony+Starks,"{'name': 'Quavo', 'mbid': '', 'url': 'https://www.last.fm/music/Quavo'}"
Mr. Kill Myself,0,2070474,157391,,https://www.last.fm/music/Bring+Me+the+Horizon/_/Doomed,"{'name': 'Bring Me the Horizon', 'mbid': '074e3847-f67f-49f9-81f1-8c8cea147e8e', 'url': 'https://www.last.fm/music/Bring+Me+the+Horizon'}"
Champion Of Death,0,522705,72902,,https://www.last.fm/music/The+Weeknd/_/House+Of+Balloons+%2F+Glass+Table+Girls+-+Original,"{'name': 'The Weeknd', 'mbid': 'c8b03190-306c-4120-bb0b-6f2ebfc06ea9', 'url': 'https://www.last.fm/music/The+Weeknd'}"
Universe (Let's Play Ball),0,243562,24681,,https://www.last.fm/music/DPR+IAN/_/1+Shot,"{'name': 'DPR IAN', 'mbid': '', 'url': 'https://www.last.fm/music/DPR+IAN'}"
Rookie,661,4186917,463130,26a717bc-4da1-490c-b999-446a088d544e,https://www.last.fm/music/Tool/_/Lateralus,"{'name': 'Tool', 'mbid': 'bbfa1e12-8b61-4ed8-bc6e-52d2298f41a2', 'url': 'https://www.last.fm/music/Tool'}"
Come Thru (with Usher),0,2770722,339429,,https://www.last.fm/music/Foals/_/Mountain+At+My+Gates,"{'name': 'Foals', 'mbid': '6a65d878-fcd0-42cf-aff9-ca1d636a8bcc', 'url': 'https://www.last.fm/music/Foals'}"
Suspirium,0,1475497,287685,,https://www.last.fm/music/Drake/_/Make+Me+Proud,"{'name': 'Drake', 'mbid': 'b49b81cc-d5b7-4bdd-aadb-385df8de69a6', 'url': 'https://www.last.fm/music/Drake'}"
Scentless Apprentice,0,2094508,325527,,https://www.last.fm/music/Galantis/_/No+Money,"{'name': 'Galantis', 'mbid': 'a7229e38-bab7-48c1-9f35-9b4c49738b0f', 'url': 'https://www.last.fm/music/Galantis'}"
Over My Head (Cable Car),193,1819038,413511,88bca209-7c01-4538-9408-6714f1d752d1,https://www.last.fm/music/Marvin+Gaye/_/Mercy+Mercy+Me+(The+Ecology),"{'name': 'Marvin Gaye', 'mbid': 'afdb7919-059d-43c1-b668-ba1d265e7e42', 'url': 'https://www.last.fm/music/Marvin+Gaye'}"
Pressure (feat. Tove Lo),170,7223558,808906,fde95c39-ee51-48f6-a7f9-b5631c2ed156,https://www.last.fm/music/The+xx/_/Angels,"{'name': 'The xx', 'mbid': 'c5c2ea1c-4bde-4f4d-bd0b-47b200bf99d6', 'url': 'https://www.last.fm/music/The+xx'}"
World Princess Part II,173,1412152,222688,4607db29-caaf-4742-a977-bbf0e409b8aa,https://www.last.fm/music/Dizzee+Rascal/_/Bonkers,"{'name': 'Dizzee Rascal', 'mbid': '1a99cc88-aea3-4fe3-96b9-20791667f65f', 'url': 'https://www.last.fm/music/Dizzee+Rascal'}"
Desire is a Trap,245,1472623,289321,71495e15-b769-41e7-9076-4e1328209f88,https://www.last.fm/music/Jay-Z/_/Heart+of+the+City+(Ain%27t+No+Love),"{'name': 'Jay-Z', 'mbid': 'f82bcf78-5b69-4622-a5ef-73800768d9ac', 'url': 'https://www.last.fm/music/Jay-Z'}"
Fallen Alien,0,760719,141573,,https://www.last.fm/music/Yes/_/Roundabout+-+2003+Remaster,"{'name': 'Yes', 'mbid': 'c1d4f2ba-cf39-460c-9528-6b827d3417a1', 'url': 'https://www.last.fm/music/Yes'}"
Mojo Pin,0,1034501,44256,,https://www.last.fm/music/LoveJoy/_/It%27s+All+Futile%21+It%27s+All+Pointless%21,"{'name': 'LoveJoy', 'mbid': '847d09f5-d204-443b-8dab-013ded15cac8', 'url': 'https://www.last.fm/music/LoveJoy'}"
U&ME,133,2295007,488847,fd5a2a7a-49ab-43c7-a2e7-cff78c29db6f,https://www.last.fm/music/Jimi+Hendrix/_/Crosstown+Traffic,"{'name': 'Jimi Hendrix', 'mbid': '06fb1c8b-566e-4cb2-985b-b467c90781d4', 'url': 'https://www.last.fm/music/Jimi+Hendrix'}"
Wasted On You,0,394164,32860,,https://www.last.fm/music/Poor+Mans+Poison/_/Hell%27s+Comin%27+with+Me,"{'name': 'Poor Mans Poison', 'mbid': '', 'url': 'https://www.last.fm/music/Poor+Mans+Poison'}"
Si No Le Contesto,0,1042609,151866,,https://www.last.fm/music/Radiohead/_/Man+of+War,"{'name': 'Radiohead', 'mbid': 'a74b1b7f-71a5-4011-9441-d0b5e4122711', 'url': 'https://www.last.fm/music/Radiohead'}"
Fangs,198,957004,98815,f1702a51-b56b-4c6e-b0e1-ce1e1cab36a0,https://www.last.fm/music/Modern+Baseball/_/Re-Do,"{'name': 'Modern Baseball', 'mbid': 'e3513b4f-2a13-45f5-8ead-e79b1af0bf68', 'url': 'https://www.last.fm/music/Modern+Baseball'}"
Play Em Like Atari,0,1332478,206944,,https://www.last.fm/music/Pink+Floyd/_/Time+-+2011+Remastered+Version,"{'name': 'Pink Floyd', 'mbid': '83d91898-7763-47d7-b03b-b92132375c47', 'url': 'https://www.last.fm/music/Pink+Floyd'}"
Won't Go Home Without You,0,437553,65238,,https://www.last.fm/music/Florence+%252B+the+Machine/_/Cassandra,"{'name': 'Florence + the Machine', 'mbid': '5fee3020-513b-48c2-b1f7-4681b01db0c6', 'url': 'https://www.last.fm/music/Florence+%252B+the+Machine'}"
Higher Love,0,1397619,150623,,https://www.last.fm/music/Jaden/_/Cabin+Fever,"{'name': 'Jaden', 'mbid': '', 'url': 'https://www.last.fm/music/Jaden'}"
Cavalgada,65,1303150,240695,71a90ca9-51e2-48f9-83b6-6b81af0b6524,https://www.last.fm/music/Nas/_/Nas+Is+Like,"{'name': 'Nas', 'mbid': 'cfbc0924-0035-4d6c-8197-f024653af823', 'url': 'https://www.last.fm/music/Nas'}"
It's Gonna Be Me,0,873981,66584,,https://www.last.fm/music/midwxst/_/Trying,"{'name': 'midwxst', 'mbid': '', 'url': 'https://www.last.fm/music/midwxst'}"
Don’t Forget,0,396237,59973,,https://www.last.fm/music/Odesza/_/The+Last+Goodbye+(feat.+Bettye+LaVette),"{'name': 'Odesza', 'mbid': '2e222fce-02ae-4221-b1c6-3c3242b423b6', 'url': 'https://www.last.fm/music/Odesza'}"
"Swing, Swing",0,842404,106966,,https://www.last.fm/music/A$AP+Rocky/_/Holy+Ghost+(feat.+Joe+Fox),"{'name': 'A$AP Rocky', 'mbid': '25b7b584-d952-4662-a8b9-dd8cdfbfeb64', 'url': 'https://www.last.fm/music/A$AP+Rocky'}"
L’enfer,260,1689876,351741,170f236a-f9e5-4632-8543-dd0142eaf242,https://www.last.fm/music/Michael+Jackson/_/Baby+Be+Mine,"{'name': 'Michael Jackson', 'mbid': 'f27ec8db-af05-4f36-916e-3d57f91ecf5e', 'url': 'https://www.last.fm/music/Michael+Jackson'}"
dOoM dU DOoM,0,694494,160959,,https://www.last.fm/music/Fleetwood+Mac/_/Second+Hand+News+-+2004+Remaster,"{'name': 'Fleetwood Mac', 'mbid': 'bd13909f-1c29-4c27-a874-d4aaf27c5b1a', 'url': 'https://www.last.fm/music/Fleetwood+Mac'}"
Come On Eileen - Single Edit,231,582130,61393,77ee6c57-54bb-4c68-815a-0e857d785ff3,https://www.last.fm/music/Insane+Clown+Posse/_/In+My+Room,"{'name': 'Insane Clown Posse', 'mbid': '7a1eb805-2242-4daa-bd90-c1ed350e2e48', 'url': 'https://www.last.fm/music/Insane+Clown+Posse'}"
Kill For Your Love,178,507175,82774,,https://www.last.fm/music/Joe+Hisaishi/_/The+Flower+Garden,"{'name': 'Joe Hisaishi', 'mbid': 'a7e7b49b-2546-4c6e-b11a-ea3c4326e296', 'url': 'https://www.last.fm/music/Joe+Hisaishi'}"
24 Hours,0,1308143,100871,,https://www.last.fm/music/Kali+Uchis/_/te+pongo+mal(prendelo),"{'name': 'Kali Uchis', 'mbid': '', 'url': 'https://www.last.fm/music/Kali+Uchis'}"
Marvin Gaye (feat. Meghan Trainor),0,784717,65412,,https://www.last.fm/music/Future/_/Throw+Away,"{'name': 'Future', 'mbid': '9f1195cf-9900-45db-bf9c-21c205672ae0', 'url': 'https://www.last.fm/music/Future'}"
Black Rover,253,3765888,479065,a804dfd1-25ba-46b1-9abf-cbda30bf7a0c,https://www.last.fm/music/Beyonc%C3%A9/_/Best+Thing+I+Never+Had,"{'name': 'Beyoncé', 'mbid': '859d0860-d480-4efd-970c-c05d5f1776b8', 'url': 'https://www.last.fm/music/Beyonc%C3%A9'}"
En El Olvido,392,3308931,431470,ce1c8d0c-5a66-4fe3-acab-db1967b1f9bc,https://www.last.fm/music/Eminem/_/Beautiful,"{'name': 'Eminem', 'mbid': 'b95ce3ff-3d05-4e87-9e01-c97b66af13d4', 'url': 'https://www.last.fm/music/Eminem'}"
Swingin Party - 2008 Remaster,0,1032019,212657,,https://www.last.fm/music/Childish+Gambino/_/Boogieman,"{'name': 'Childish Gambino', 'mbid': '7fb57fba-a6ef-44c2-abab-2fa3bdee607e', 'url': 'https://www.last.fm/music/Childish+Gambino'}"
fmk (with blackbear),0,865182,125313,,https://www.last.fm/music/Hot+Flash+Heat+Wave/_/Gutter+Girl,"{'name': 'Hot Flash Heat Wave', 'mbid': '', 'url': 'https://www.last.fm/music/Hot+Flash+Heat+Wave'}"
Screw Juice,0,193003,28397,,https://www.last.fm/music/The+Garden/_/Orange+County+Punk+Rock+Legend,"{'name': 'The Garden', 'mbid': 'd5c29a92-1043-4cf8-8fef-68a03bf4fbc7', 'url': 'https://www.last.fm/music/The+Garden'}"
Bounce,254,4048807,776017,da22fa3b-ee21-4326-adda-cfb2dabaaecf,https://www.last.fm/music/Franz+Ferdinand/_/This+Fire,"{'name': 'Franz Ferdinand', 'mbid': 'aa7a2827-f74b-473c-bd79-03d065835cf7', 'url': 'https://www.last.fm/music/Franz+Ferdinand'}"
Ship to Wreck,0,790638,67144,,https://www.last.fm/music/SL/_/Tropical,"{'name': 'SL', 'mbid': '74c62238-d0d9-47c2-8a77-a8ac31383c75', 'url': 'https://www.last.fm/music/SL'}"
Northern Downpour,0,244492,35795,,https://www.last.fm/music/Lil+Tecca/_/Faster,"{'name': 'Lil Tecca', 'mbid': '', 'url': 'https://www.last.fm/music/Lil+Tecca'}"
Outsidë (feat. Young Thug),0,1101959,140326,,https://www.last.fm/music/Jhen%C3%A9+Aiko/_/P%2A$$Y+Fairy+(OTW),"{'name': 'Jhené Aiko', 'mbid': 'ceb3f5b7-9f1a-430f-afbe-976fdcf30482', 'url': 'https://www.last.fm/music/Jhen%C3%A9+Aiko'}"
I`m a B,0,571985,111453,,https://www.last.fm/music/The+Smiths/_/Never+Had+No+One+Ever+-+2011+Remaster,"{'name': 'The Smiths', 'mbid': '40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27', 'url': 'https://www.last.fm/music/The+Smiths'}"
Hiding Tonight,0,913250,151903,,https://www.last.fm/music/The+Avalanches/_/The+Divine+Chord,"{'name': 'The Avalanches', 'mbid': 'a6623d39-2d8e-4f70-8242-0a9553b91e50', 'url': 'https://www.last.fm/music/The+Avalanches'}"
Death Grips Is Online,0,864990,75650,,"https://www.last.fm/music/Sheff+G/_/No+Suburban,+Pt.+2","{'name': 'Sheff G', 'mbid': '', 'url': 'https://www.last.fm/music/Sheff+G'}"
NEMO!,194,3910553,754713,1dd1f86c-2120-45f3-ac9f-3c87257fe414,https://www.last.fm/music/The+Doors/_/Touch+Me,"{'name': 'The Doors', 'mbid': '9efff43b-3b29-4082-824e-bc82f646f93d', 'url': 'https://www.last.fm/music/The+Doors'}"
Another Man's Jeans,0,1532054,90226,,https://www.last.fm/music/ATEEZ/_/Say+My+Name,"{'name': 'ATEEZ', 'mbid': '', 'url': 'https://www.last.fm/music/ATEEZ'}"
まつり,0,1370123,159847,,https://www.last.fm/music/Lana+Del+Rey/_/Change,"{'name': 'Lana Del Rey', 'mbid': 'b7539c32-53e7-4908-bda3-81449c367da6', 'url': 'https://www.last.fm/music/Lana+Del+Rey'}"
Touch (feat. Paul Williams),247,3019200,208122,2ea9a516-792c-4cb6-9f58-86cb943f17c5,https://www.last.fm/music/Lady+Gaga/_/ARTPOP,"{'name': 'Lady Gaga', 'mbid': '650e7db6-b795-4eb5-a702-5ea2fc46c848', 'url': 'https://www.last.fm/music/Lady+Gaga'}"
SPEEDBOAT,0,77368,31877,,https://www.last.fm/music/Curtis+Mayfield/_/Move+on+Up+-+Single+Edit,"{'name': 'Curtis Mayfield', 'mbid': '4dca4bb2-23ba-4103-97e6-5810311db33a', 'url': 'https://www.last.fm/music/Curtis+Mayfield'}"
Cars,0,272412,44490,,https://www.last.fm/music/LIL+UZI+VERT/_/Flex+Up,"{'name': 'LIL UZI VERT', 'mbid': '', 'url': 'https://www.last.fm/music/LIL+UZI+VERT'}"
FREEDOM (feat. Kendrick Lamar),263,1996507,364371,98497ff4-de71-4fd7-9352-5e8107583e4a,https://www.last.fm/music/The+Cult/_/She+Sells+Sanctuary,"{'name': 'The Cult', 'mbid': '8846e4ff-0c19-4af2-872b-7a8dc7497f68', 'url': 'https://www.last.fm/music/The+Cult'}"
365,321,1461036,255766,,https://www.last.fm/music/Aphex+Twin/_/aisatsana+%5B102%5D,"{'name': 'Aphex Twin', 'mbid': 'f22942a1-6f70-4f48-866e-238cb2308fbd', 'url': 'https://www.last.fm/music/Aphex+Twin'}"
High School,0,787725,74019,,https://www.last.fm/music/Morgan+Wallen/_/Whiskey+Glasses,"{'name': 'Morgan Wallen', 'mbid': '', 'url': 'https://www.last.fm/music/Morgan+Wallen'}"
